1.3510;0.0512;0.4280;1.0266
1.3790;0.0575;0.4549;1.0300
1.3800;0.0575;0.4549;1.0300
1.3820;0.0180;0.4500;1.0749
1.3840;0.0180;0.4500;1.0749
1.3850;0.0126;0.4588;1.0725
1.3860;0.0126;0.4588;1.0725
1.3880;0.0258;0.4911;1.0867
1.3890;0.0258;0.4911;1.0867
1.3950;0.0385;0.5091;1.1008
1.4000;0.0385;0.5091;1.1008
1.4040;-0.0421;0.5194;1.1336
1.4120;-0.0421;0.5194;1.1336
1.4140;-0.0641;0.5194;1.1297
1.4190;-0.0641;0.5194;1.1297
1.4240;-0.0978;0.5165;1.1043
1.4480;-0.0978;0.5165;1.1043
1.4490;-0.1198;0.5028;1.0740
1.4500;-0.1198;0.5028;1.0740
1.4610;-0.1242;0.4906;1.0671
1.4620;-0.1242;0.4906;1.0671
1.4640;-0.1658;0.5228;1.1062
1.4650;-0.1658;0.5228;1.1062
1.4660;-0.2166;0.4412;1.1590
1.4740;-0.2166;0.4412;1.1590
1.4770;-0.2239;0.3894;1.2122
1.4820;-0.2239;0.3894;1.2122
1.4840;-0.2244;0.3523;1.2352
1.4890;-0.2244;0.3523;1.2352
1.4990;-0.2356;0.2966;1.2811
1.5090;-0.2356;0.2966;1.2811
1.5120;-0.1838;0.2658;1.3129
1.5130;-0.1838;0.2658;1.3129
1.5140;-0.1277;0.2575;1.3109
1.5190;-0.0763;0.2536;1.2802
1.5240;-0.0763;0.2536;1.2802
1.5480;-0.0509;0.2526;1.2240
1.5490;-0.0509;0.2526;1.2240
1.5500;-0.0578;0.2531;1.1776
1.5510;-0.0578;0.2531;1.1776
1.5530;-0.1018;0.2634;1.1492
1.5560;-0.1018;0.2634;1.1492
1.5590;-0.1726;0.2551;1.1008
1.5720;-0.1726;0.2551;1.1008
1.5740;-0.2430;0.2580;1.0271
1.5750;-0.2430;0.2580;1.0271
1.5800;-0.2669;0.2629;0.9543
1.5860;-0.2669;0.2629;0.9543
1.5890;-0.2840;0.2775;0.9279
1.5960;-0.2840;0.2775;0.9279
1.5990;-0.2791;0.2653;0.8443
1.6040;-0.2791;0.2653;0.8443
1.6140;-0.2205;0.2819;0.8546
1.6150;-0.2205;0.2819;0.8546
1.6190;-0.1550;0.3029;0.8482
1.6240;-0.1550;0.3029;0.8482
1.6290;-0.1145;0.2976;0.8350
1.6410;-0.1145;0.2976;0.8350
1.6570;-0.0607;0.2981;0.7735
1.6590;-0.0607;0.2981;0.7735
1.6600;-0.0045;0.2736;0.7583
1.6620;-0.0045;0.2736;0.7583
1.6640;0.0214;0.2639;0.7622
1.6650;0.0214;0.2639;0.7622
1.6790;0.0145;0.2531;0.7691
1.6800;0.0145;0.2531;0.7691
1.6810;-0.0143;0.2365;0.7481
1.6840;-0.0514;0.2213;0.7388
1.6890;-0.0514;0.2213;0.7388
1.6970;-0.0661;0.2184;0.7158
1.7000;-0.0661;0.2184;0.7158
1.7040;-0.0255;0.2355;0.6733
1.7090;-0.0255;0.2355;0.6733
1.7160;0.0243;0.2497;0.6782
1.7190;0.0243;0.2497;0.6782
1.7240;0.0502;0.2653;0.6704
1.7590;0.0502;0.2653;0.6704
1.7610;0.0546;0.2800;0.6381
1.7620;0.0546;0.2800;0.6381
1.7640;0.0942;0.2897;0.6161
1.7650;0.0942;0.2897;0.6161
1.7660;0.1338;0.3137;0.5824
1.7670;0.1338;0.3137;0.5824
1.7690;0.1176;0.3176;0.6215
1.7700;0.1176;0.3176;0.6215
1.7750;0.0981;0.3176;0.6508
1.7810;0.0981;0.3176;0.6508
1.7850;0.0869;0.3181;0.6977
1.7890;0.0869;0.3181;0.6977
1.8000;0.0942;0.3357;0.7569
1.8010;0.0942;0.3357;0.7569
1.8040;0.0956;0.3401;0.7681
1.8090;0.0956;0.3401;0.7681
1.8170;0.0942;0.3469;0.7920
1.8190;0.0942;0.3469;0.7920
1.8240;0.1035;0.3591;0.8321
1.8370;0.1035;0.3591;0.8321
1.8380;0.1040;0.3704;0.8619
1.8390;0.1040;0.3704;0.8619
1.8710;0.0956;0.3909;0.8805
1.8720;0.0956;0.3909;0.8805
1.8730;0.0996;0.4046;0.8986
1.8740;0.0439;0.3977;1.0036
1.8760;0.0439;0.3977;1.0036
1.8810;0.0888;0.4383;0.9083
1.8820;0.0888;0.4383;0.9083
1.8830;0.1386;0.4764;0.9313
1.8860;0.1386;0.4764;0.9313
1.8890;0.1787;0.5018;0.9425
1.8970;0.1787;0.5018;0.9425
1.8990;0.1670;0.4886;0.9855
1.9040;0.1670;0.4886;0.9855
1.9090;0.1513;0.4886;1.0315
1.9150;0.1513;0.4886;1.0315
1.9190;0.1694;0.5008;1.0833
1.9240;0.1694;0.5008;1.0833
1.9490;0.1807;0.5067;1.1189
1.9510;0.1807;0.5067;1.1189
1.9570;0.1382;0.5091;1.1512
1.9590;0.1382;0.5091;1.1512
1.9620;0.1088;0.5033;1.1736
1.9640;0.1088;0.5033;1.1736
1.9650;0.0922;0.5096;1.1639
1.9670;0.0922;0.5096;1.1639
1.9730;0.1010;0.5023;1.1761
1.9750;0.1010;0.5023;1.1761
1.9810;0.1220;0.5174;1.1971
1.9840;0.1220;0.5174;1.1971
1.9890;0.1201;0.5331;1.2230
1.9940;0.1201;0.5331;1.2230
2.0010;0.1606;0.5492;1.1878
2.0060;0.1606;0.5492;1.1878
2.0090;0.1474;0.5526;1.2147
2.0150;0.1474;0.5526;1.2147
2.0190;0.1220;0.5375;1.2245
2.0240;0.1220;0.5375;1.2245
2.0510;0.0732;0.4979;1.2738
2.0530;0.0487;0.4485;1.3285
2.0570;0.0487;0.4485;1.3285
2.0590;0.0404;0.3884;1.4131
2.0620;0.0404;0.3884;1.4131
2.0670;0.0541;0.3308;1.4727
2.0690;0.0541;0.3308;1.4727
2.0710;0.0610;0.2853;1.5113
2.0720;0.0610;0.2853;1.5113
2.0820;0.0707;0.2668;1.5215
2.0850;0.0707;0.2668;1.5215
2.0860;0.0825;0.2595;1.4707
2.0910;0.0825;0.2595;1.4707
2.0940;0.1015;0.2722;1.3916
2.0990;0.1015;0.2722;1.3916
2.1040;0.1167;0.3000;1.3217
2.1090;0.1167;0.3000;1.3217
2.1390;0.1255;0.3240;1.2460
2.1450;0.1255;0.3240;1.2460
2.1460;0.1162;0.3415;1.1873
2.1470;0.1162;0.3415;1.1873
2.1540;0.1113;0.3508;1.1468
2.1560;0.1113;0.3508;1.1468
2.1570;0.0800;0.3513;1.1267
2.1580;0.0800;0.3513;1.1267
2.1590;0.0224;0.3357;1.1424
2.1600;0.0224;0.3357;1.1424
2.1640;-0.0524;0.2736;1.1008
2.1690;-0.0524;0.2736;1.1008
2.1740;-0.0978;0.2678;1.1272
2.1810;-0.0978;0.2678;1.1272
2.1850;-0.1364;0.2404;1.1018
2.1890;-0.1364;0.2404;1.1018
2.1980;-0.1428;0.2287;1.0877
2.1990;-0.1428;0.2287;1.0877
2.2090;-0.2347;0.1466;1.1864
2.2100;-0.1037;0.2062;0.9596
2.2200;-0.1037;0.2062;0.9596
2.2270;-0.0812;0.2531;0.8888
2.2310;-0.0812;0.2531;0.8888
2.2420;-0.0490;0.2424;0.8365
2.2430;-0.0490;0.2424;0.8365
2.2560;-0.0719;0.2062;0.7745
2.2570;-0.0719;0.2062;0.7745
2.2580;-0.0842;0.1969;0.7461
2.2590;-0.0842;0.1969;0.7461
2.2600;-0.0666;0.1979;0.6753
2.2660;-0.0666;0.1979;0.6753
2.2700;-0.0402;0.2116;0.6166
2.2740;-0.0402;0.2116;0.6166
2.2840;-0.0246;0.2155;0.5893
2.2850;-0.0246;0.2155;0.5893
2.2890;-0.0275;0.2145;0.5800
2.2940;-0.0275;0.2145;0.5800
2.3000;-0.0285;0.2150;0.5507
2.3060;-0.0285;0.2150;0.5507
2.3090;-0.0202;0.2272;0.4989
2.3240;-0.0202;0.2272;0.4989
2.3260;0.0013;0.2409;0.4637
2.3270;0.0013;0.2409;0.4637
2.3640;0.0292;0.2805;0.4456
2.3650;0.0292;0.2805;0.4456
2.3660;0.0693;0.3332;0.4412
2.3680;0.0693;0.3332;0.4412
2.3690;0.1108;0.3264;0.5003
2.3700;0.1108;0.3264;0.5003
2.3750;0.0810;0.3000;0.4984
2.3760;0.0810;0.3000;0.4984
2.3780;0.0023;0.3318;0.5854
2.3800;-0.0680;0.3435;0.6230
2.3810;-0.0680;0.3435;0.6230
2.3880;-0.0749;0.3816;0.6098
2.3900;-0.0749;0.3816;0.6098
2.3950;-0.0563;0.4319;0.6230
2.4020;-0.0563;0.4319;0.6230
2.4050;-0.0651;0.3943;0.6645
2.4100;-0.0651;0.3943;0.6645
2.4150;-0.0324;0.3977;0.6718
2.4200;-0.0324;0.3977;0.6718
2.4250;-0.0079;0.4168;0.7104
2.4300;-0.0079;0.4168;0.7104
2.4400;-0.0045;0.4109;0.7876
2.4410;-0.0045;0.4109;0.7876
2.4450;0.0082;0.4090;0.8433
2.4810;0.0082;0.4090;0.8433
2.4830;0.0253;0.4075;0.8863
2.4860;0.0253;0.4075;0.8863
2.4870;0.0390;0.4085;0.9127
2.4890;0.0390;0.4085;0.9127
2.4910;0.0658;0.4192;0.9704
2.4920;0.0658;0.4192;0.9704
2.4930;0.0961;0.4310;1.0080
2.4950;0.0961;0.4310;1.0080
2.4990;0.1005;0.4525;1.0148
2.5130;0.1005;0.4525;1.0148
2.5150;0.0595;0.4544;1.0403
2.5170;0.0595;0.4544;1.0403
2.5180;0.0253;0.4500;1.0383
2.5200;0.0253;0.4500;1.0383
2.5250;0.0199;0.4383;1.0686
2.5310;0.0199;0.4383;1.0686
2.5400;0.0087;0.4422;1.1404
2.5410;0.0087;0.4422;1.1404
2.5450;0.0131;0.4368;1.1688
2.5860;0.0424;0.4539;1.1922
2.5870;0.0424;0.4539;1.1922
2.5890;0.0487;0.4842;1.2083
2.5900;0.0487;0.4842;1.2083
2.5920;0.0737;0.5052;1.1546
2.5930;0.0737;0.5052;1.1546
2.5940;0.0771;0.5609;1.1653
2.5960;0.0771;0.5609;1.1653
2.5980;0.0663;0.5707;1.0974
2.5990;0.0663;0.5707;1.0974
2.6000;-0.1096;0.5981;1.1277
2.6050;-0.1096;0.5981;1.1277
2.6100;-0.2835;0.5204;1.1111
2.6240;-0.2835;0.5204;1.1111
2.6260;-0.3299;0.4661;1.0344
2.6270;-0.3299;0.4661;1.0344
2.6300;-0.3348;0.4065;0.9684
2.6570;-0.3348;0.4065;0.9684
2.6600;-0.3021;0.3767;0.9547
2.6610;-0.3021;0.3767;0.9547
2.6650;-0.2493;0.3743;1.0427
2.6670;-0.2493;0.3743;1.0427
2.6680;-0.2527;0.3049;1.0144
2.6690;-0.2527;0.3049;1.0144
2.6710;-0.2630;0.2775;1.0158
2.6780;-0.2630;0.2775;1.0158
2.6840;-0.2772;0.2692;1.0031
2.6860;-0.2772;0.2692;1.0031
2.6910;-0.2566;0.2609;0.9513
2.6950;-0.2566;0.2609;0.9513
2.7020;-0.2259;0.2536;0.8609
2.7050;-0.2259;0.2536;0.8609
2.7100;-0.2102;0.2511;0.7295
2.7190;-0.2102;0.2511;0.7295
2.7200;-0.1926;0.2565;0.5986
2.7260;-0.1956;0.2800;0.4192
2.7300;-0.1956;0.2800;0.4192
2.7420;-0.1755;0.3225;0.2472
2.7440;-0.1755;0.3225;0.2472
2.7450;-0.1824;0.3464;0.1217
2.7850;-0.1824;0.3464;0.1217
2.7870;-0.2210;0.3171;0.0801
2.7880;-0.2210;0.3171;0.0801
2.7900;-0.2977;0.2678;0.1051
2.7910;-0.2977;0.2678;0.1051
2.7930;-0.3368;0.2228;0.1378
2.7940;-0.3368;0.2228;0.1378
2.7960;-0.3646;0.1818;0.1710
2.7990;-0.3646;0.1818;0.1710
2.8000;-0.3935;0.1138;0.2384
2.8020;-0.3935;0.1138;0.2384
2.8060;-0.3803;0.0523;0.3156
2.8110;-0.3803;0.0523;0.3156
2.8180;-0.3495;0.0142;0.3787
2.8210;-0.3495;0.0142;0.3787
2.8250;-0.3573;-0.0352;0.3787
2.8300;-0.3573;-0.0352;0.3787
2.8430;-0.3480;-0.0625;0.3748
2.8450;-0.3480;-0.0625;0.3748
2.8460;-0.2747;-0.0611;0.2937
2.8530;-0.2747;-0.0611;0.2937
2.8550;-0.2307;-0.0498;0.2555
2.8600;-0.2307;-0.0498;0.2555
2.8860;-0.2298;-0.0577;0.2404
2.8870;-0.2298;-0.0577;0.2404
2.8880;-0.2347;-0.0689;0.2160
2.8890;-0.2347;-0.0689;0.2160
2.8910;-0.2654;-0.0728;0.1891
2.8920;-0.2654;-0.0728;0.1891
2.8950;-0.3172;-0.0660;0.1852
2.9010;-0.4809;-0.0552;0.2560
2.9050;-0.4809;-0.0552;0.2560
2.9100;-0.4819;0.0015;0.1280
2.9150;-0.4819;0.0015;0.1280
2.9200;-0.6456;-0.0230;0.1871
2.9250;-0.6456;-0.0230;0.1871
2.9300;-0.7076;-0.0674;0.2707
2.9460;-0.7076;-0.0674;0.2707
2.9480;-0.6881;-0.1065;0.3953
2.9500;-0.6881;-0.1065;0.3953
2.9530;-0.6637;-0.1422;0.5341
2.9940;-0.6637;-0.1422;0.5341
2.9960;-0.6891;-0.1642;0.6586
2.9970;-0.6891;-0.1642;0.6586
3.0030;-0.8308;-0.1759;0.7818
3.0050;-0.8308;-0.1759;0.7818
3.0060;-0.9182;-0.1187;0.7280
3.0070;-0.9182;-0.1187;0.7280
3.0090;-1.0091;-0.1051;0.7598
3.0100;-1.0091;-0.1051;0.7598
3.0220;-1.0589;-0.0796;0.7735
3.0230;-1.0589;-0.0796;0.7735
3.0240;-1.0585;-0.0489;0.8082
3.0250;-1.0585;-0.0489;0.8082
3.0270;-1.0477;-0.0518;0.8360
3.0280;-1.0477;-0.0518;0.8360
3.0320;-1.0555;-0.0899;0.9103
3.0360;-1.0555;-0.0899;0.9103
3.0400;-0.9827;-0.0694;0.9308
3.0450;-0.9827;-0.0694;0.9308
3.0540;-0.9901;-0.0572;0.9220
3.0550;-0.9901;-0.0572;0.9220
3.0600;-1.0203;-0.0279;0.8873
3.0730;-1.0374;-0.0122;0.8414
3.0750;-1.0374;-0.0122;0.8414
3.0770;-1.0956;-0.0342;0.8248
3.0830;-1.0956;-0.0342;0.8248
3.1030;-1.1366;-0.0498;0.8101
3.1050;-1.1366;-0.0498;0.8101
3.1060;-1.2456;-0.0831;0.8732
3.1080;-1.2456;-0.0831;0.8732
3.1090;-1.2378;-0.0650;0.8091
3.1110;-1.2378;-0.0650;0.8091
3.1150;-1.3472;-0.0528;0.8477
3.1220;-1.3472;-0.0528;0.8477
3.1250;-1.4586;-0.0767;0.8702
3.1300;-1.4586;-0.0767;0.8702
3.1410;-1.5393;-0.0391;0.8370
3.1420;-1.5393;-0.0391;0.8370
3.1450;-1.5217;0.0049;0.7486
3.1710;-1.5217;0.0049;0.7486
3.1720;-1.4972;-0.0049;0.6601
3.1730;-1.4972;-0.0049;0.6601
3.1750;-1.4498;-0.0151;0.5731
3.1760;-1.4498;-0.0151;0.5731
3.1770;-1.3917;0.0049;0.6000
3.1800;-1.3917;0.0049;0.6000
3.1870;-1.4137;0.0279;0.6733
3.1900;-1.4137;0.0279;0.6733
3.1950;-1.5016;0.0279;0.7676
3.2060;-1.5016;0.0279;0.7676
3.2070;-1.5578;0.0015;0.8736
3.2100;-1.5578;0.0015;0.8736
3.2160;-1.5808;-0.0254;0.9254
3.2230;-1.5808;-0.0254;0.9254
3.2260;-1.5505;-0.0660;0.9264
3.2300;-1.5505;-0.0660;0.9264
3.2400;-1.5275;-0.1226;0.8570
3.2420;-1.5075;-0.1774;0.8126
3.2450;-1.5075;-0.1774;0.8126
3.2510;-1.5319;-0.2546;0.7168
3.2630;-1.5319;-0.2546;0.7168
3.2640;-1.5515;-0.3156;0.6240
3.2660;-1.5515;-0.3156;0.6240
3.2710;-1.5617;-0.3591;0.5218
3.2750;-1.5617;-0.3591;0.5218
3.2800;-1.6111;-0.3645;0.5375
3.2870;-1.6111;-0.3645;0.5375
3.2910;-1.6350;-0.3665;0.5033
3.2950;-1.6350;-0.3665;0.5033
3.3020;-1.6902;-0.3772;0.3992
3.3060;-1.6902;-0.3772;0.3992
3.3100;-1.7098;-0.3748;0.3821
3.3150;-1.7098;-0.3748;0.3821
3.3210;-1.6702;-0.3538;0.3489
3.3260;-1.6702;-0.3538;0.3489
3.3310;-1.6243;-0.3342;0.3108
3.3460;-1.6243;-0.3342;0.3108
3.3480;-1.5710;-0.3210;0.2419
3.3500;-1.5710;-0.3210;0.2419
3.3510;-1.4831;-0.3059;0.2179
3.3910;-1.4831;-0.3059;0.2179
3.3920;-1.3941;-0.2917;0.1920
3.3940;-1.3941;-0.2917;0.1920
